8,8,56049.3
7.934,7.736,50541.7
7.81558,7.58735,45645.8
7.68417,7.4679,41239.1
7.54565,7.36477,37264.8
7.40247,7.27254,33677.3
7.25594,7.18832,30437.4
7.10689,7.11029,27510.5
6.95585,7.03726,24865.8
6.8032,6.96838,22475.8
6.64924,6.90302,20315.7
6.49419,6.84069,18363.2
6.3382,6.78101,16598.3
6.18143,6.72368,15002.9
6.024,6.66844,13560.7
5.86598,6.61509,12256.9
5.70747,6.56345,11078.3
5.54854,6.51338,10012.7
5.38925,6.46474,9049.41
5.22964,6.41742,8178.55
5.06977,6.37133,7391.26
4.90968,6.32639,6679.52
4.7494,6.28251,6036.1
4.58897,6.23963,5454.44
4.42843,6.19769,4928.62
4.26779,6.15663,4453.29
4.10709,6.11641,4023.61
3.94635,6.07698,3635.21
3.78559,6.0383,3284.13
3.62484,6.00034,2966.79
3.46412,5.96306,2679.96
3.30344,5.92643,2420.71
3.14283,5.89042,2186.4
2.98229,5.855,1974.64
2.82186,5.82016,1783.26
2.66154,5.78586,1610.31
2.50136,5.7521,1454.02
2.34132,5.71884,1312.79
2.18144,5.68608,1185.18
2.02175,5.65379,1069.88
1.86224,5.62195,965.704
1.70295,5.59057,871.587
1.54387,5.55961,786.561
1.38504,5.52907,709.753
1.22645,5.49893,640.373
1.06813,5.4692,577.706
0.910093,5.43984,521.106
0.75235,5.41086,469.99
0.594916,5.38224,423.829
0.437807,5.35398,382.146
0.281037,5.32607,344.51
0.124622,5.2985,310.53
-0.0314219,5.27126,279.854
-0.18708,5.24434,252.163
-0.342337,5.21775,227.169
-0.497175,5.19147,204.611
-0.651578,5.1655,184.254
-0.805529,5.13983,165.885
-0.959011,5.11446,149.312
-1.11201,5.08938,134.361
-1.2645,5.06459,120.874
-1.41646,5.04008,108.71
-1.56788,5.01586,97.7411
-1.71874,4.99192,87.8503
-1.86901,4.96825,78.9333
-2.01868,4.94485,70.8953
-2.16772,4.92172,63.6509
-2.31612,4.89886,57.1227
-2.46384,4.87626,51.2411
-2.61086,4.85393,45.9428
-2.75716,4.83185,41.171
-2.90272,4.81004,36.8741
-3.0475,4.78849,33.0058
-3.19148,4.76719,29.524
-3.33463,4.74615,26.3908
-3.47693,4.72537,23.5721
-3.61833,4.70484,21.0368
-3.75881,4.68457,18.7572
-3.89834,4.66456,16.708
-4.03688,4.6448,14.8664
-4.1744,4.6253,13.212
-4.31086,4.60606,11.7262
-4.44622,4.58708,10.3923
-4.58044,4.56836,9.19519
-4.71349,4.5499,8.1213
-4.84531,4.5317,7.15831
-4.97587,4.51377,6.29516
-5.10512,4.49611,5.52185
-5.23302,4.47872,4.82935
-5.35951,4.46161,4.20955
-5.48455,4.44477,3.65512
-5.60808,4.42821,3.15944
-5.73005,4.41193,2.71655
-5.85041,4.39594,2.32109
-5.96909,4.38023,1.96823
-6.08605,4.36483,1.65359
-6.20122,4.34972,1.37325
-6.31454,4.33491,1.12368
-6.42595,4.32041,0.901687
-6.53539,4.30622,0.704403
-6.64279,4.29235,0.529245
-6.74809,4.2788,0.373891
-6.85122,4.26558,0.236249
-6.95212,4.25268,0.114438
-7.05072,4.24012,0.00676471
-7.14696,4.22791,-0.0882904
-7.24078,4.21603,-0.172095
-7.33212,4.20451,-0.245877
-7.42091,4.19335,-0.310739
-7.5071,4.18254,-0.367672
-7.59063,4.17209,-0.417564
-7.67146,4.16201,-0.461211
-7.74955,4.15229,-0.499329
-7.82484,4.14295,-0.532555
-7.89732,4.13398,-0.561462
-7.96694,4.12538,-0.586561
-8.0337,4.11715,-0.60831
-8.09758,4.1093,-0.627115
-8.15858,4.10181,-0.64334
-8.2167,4.09469,-0.657308
-8.27197,4.08793,-0.669304
-8.32439,4.08153,-0.679584
-8.37402,4.07548,-0.688373
-8.42089,4.06978,-0.695869
-8.46506,4.06441,-0.702247
-8.50659,4.05937,-0.707662
-8.50698,4.05932,-0.70771
-8.54591,4.05461,-0.712288
-8.54628,4.05456,-0.712329
-8.58233,4.0502,-0.716154
-8.61636,4.04608,-0.719415
-8.64808,4.04225,-0.722157
-8.64838,4.04222,-0.722182
-8.64868,4.04218,-0.722206
-8.64898,4.04214,-0.72223
-8.67841,4.03859,-0.72452
-8.70518,4.03536,-0.726401
-8.70543,4.03533,-0.726418
-8.73076,4.03228,-0.728024
-8.73099,4.03225,-0.728038
-8.73123,4.03223,-0.728052
-8.75437,4.02944,-0.729374
-8.75459,4.02941,-0.729385
-8.75481,4.02939,-0.729397
-8.77593,4.02685,-0.730485
-8.77613,4.02682,-0.730495
-8.77633,4.0268,-0.730504
-8.77653,4.02678,-0.730514
-8.77673,4.02675,-0.730524
-8.77693,4.02673,-0.730534
-8.77713,4.0267,-0.730543
-8.79692,4.02432,-0.731458
-8.79711,4.0243,-0.731466
-8.79729,4.02428,-0.731474
-8.79748,4.02426,-0.731483
-8.79766,4.02424,-0.73149
-8.81562,4.02208,-0.732237
-8.81579,4.02206,-0.732243
-8.81596,4.02204,-0.73225
-8.81612,4.02202,-0.732257
-8.81629,4.022,-0.732263
-8.83173,4.02014,-0.732842
-8.84691,4.01832,-0.733357
-8.84705,4.01831,-0.733361
-8.84719,4.01829,-0.733366
-8.84734,4.01827,-0.733371
-8.84748,4.01825,-0.733375
-8.84762,4.01824,-0.73338
-8.84776,4.01822,-0.733384
-8.8479,4.0182,-0.733389
-8.84804,4.01819,-0.733393
-8.86129,4.0166,-0.733797
-8.86142,4.01658,-0.733801
-8.86155,4.01657,-0.733804
-8.86168,4.01655,-0.733808
-8.86181,4.01654,-0.733812
-8.86194,4.01652,-0.733815
-8.86207,4.0165,-0.733819
-8.86219,4.01649,-0.733823
-8.86232,4.01647,-0.733827
-8.86245,4.01646,-0.73383
-8.86258,4.01644,-0.733834
-8.86271,4.01643,-0.733838
-8.86284,4.01641,-0.733841
-8.86297,4.0164,-0.733845
-8.86309,4.01638,-0.733849
-8.86322,4.01637,-0.733852
-8.86335,4.01635,-0.733856
-8.86348,4.01634,-0.73386
-8.8636,4.01632,-0.733863
-8.86373,4.0163,-0.733867
-8.86386,4.01629,-0.73387
-8.86399,4.01627,-0.733874
-8.86411,4.01626,-0.733878
-8.86424,4.01624,-0.733881
-8.86437,4.01623,-0.733885
-8.86449,4.01621,-0.733888
-8.86462,4.0162,-0.733892
-8.86475,4.01618,-0.733896
-8.86487,4.01617,-0.733899
-8.865,4.01615,-0.733903
-8.86513,4.01614,-0.733906
-8.86525,4.01612,-0.73391
-8.86538,4.01611,-0.733913
-8.8655,4.01609,-0.733917
-8.86563,4.01608,-0.73392
-8.87644,4.01478,-0.73421
-8.87656,4.01477,-0.734213
-8.87667,4.01475,-0.734216
-8.87679,4.01474,-0.734219
-8.8769,4.01473,-0.734222
-8.87702,4.01471,-0.734225
-8.87713,4.0147,-0.734228
-8.87725,4.01468,-0.734231
-8.87737,4.01467,-0.734234
-8.87748,4.01466,-0.734237
-8.8776,4.01464,-0.73424
-8.87771,4.01463,-0.734242
-8.87783,4.01462,-0.734245
-8.87794,4.0146,-0.734248
-8.87806,4.01459,-0.734251
-8.87817,4.01457,-0.734254
-8.87829,4.01456,-0.734257
-8.8784,4.01455,-0.73426
-8.87851,4.01453,-0.734263
-8.87863,4.01452,-0.734266
-8.87874,4.01451,-0.734268
-8.87886,4.01449,-0.734271
-8.87897,4.01448,-0.734274
-8.87909,4.01446,-0.734277
-8.8792,4.01445,-0.73428
-8.87931,4.01444,-0.734283
-8.87943,4.01442,-0.734286
-8.87954,4.01441,-0.734288
-8.87965,4.0144,-0.734291
-8.87977,4.01438,-0.734294
-8.87988,4.01437,-0.734297
-8.87999,4.01436,-0.7343
-8.88011,4.01434,-0.734302
-8.88022,4.01433,-0.734305
-8.88033,4.01432,-0.734308
-8.88044,4.0143,-0.734311
-8.88056,4.01429,-0.734314
-8.89035,4.01311,-0.734545
-8.89045,4.0131,-0.734547
-8.89055,4.01309,-0.73455
-8.89066,4.01308,-0.734552
-8.89076,4.01307,-0.734554
-8.89087,4.01305,-0.734557
-8.89097,4.01304,-0.734559
-8.89107,4.01303,-0.734561
-8.89118,4.01302,-0.734564
-8.89128,4.013,-0.734566
-8.89138,4.01299,-0.734568
-8.89148,4.01298,-0.73457
-8.89159,4.01297,-0.734573
-8.89169,4.01295,-0.734575
-8.89179,4.01294,-0.734577
-8.89989,4.01197,-0.73475
-8.89999,4.01196,-0.734752
-8.90008,4.01195,-0.734754
-8.90018,4.01194,-0.734756
-8.90027,4.01193,-0.734758
-8.90037,4.01191,-0.73476
-8.90046,4.0119,-0.734762
-8.90055,4.01189,-0.734764
-8.90065,4.01188,-0.734766
-8.90074,4.01187,-0.734768
-8.90084,4.01186,-0.73477
-8.90093,4.01185,-0.734772
-8.90103,4.01184,-0.734774
-8.90112,4.01182,-0.734775
-8.90121,4.01181,-0.734777
-8.90131,4.0118,-0.734779
-8.9014,4.01179,-0.734781
-8.9015,4.01178,-0.734783
-8.90159,4.01177,-0.734785
-8.90168,4.01176,-0.734787
-8.90178,4.01175,-0.734789
-8.90187,4.01173,-0.734791
-8.90196,4.01172,-0.734792
-8.90206,4.01171,-0.734794
-8.90215,4.0117,-0.734796
-8.90224,4.01169,-0.734798
-8.91127,4.01061,-0.73497
-8.91136,4.0106,-0.734971
-8.91144,4.01059,-0.734973
-8.91153,4.01058,-0.734974
-8.91161,4.01057,-0.734976
-8.9117,4.01056,-0.734977
-8.91178,4.01055,-0.734979
-8.91187,4.01054,-0.73498
-8.91195,4.01053,-0.734982
-8.91203,4.01052,-0.734983
-8.91212,4.01051,-0.734985
-8.9122,4.0105,-0.734986
-8.91229,4.01049,-0.734988
-8.91237,4.01048,-0.734989
-8.91245,4.01047,-0.734991
-8.91254,4.01046,-0.734992
-8.91262,4.01045,-0.734994
-8.9127,4.01044,-0.734995
-8.91279,4.01043,-0.734997
-8.91287,4.01042,-0.734998
-8.91296,4.01041,-0.735
-8.91304,4.0104,-0.735001
-8.91312,4.01039,-0.735003
-8.9132,4.01038,-0.735004
-8.91329,4.01037,-0.735006
-8.91337,4.01036,-0.735007
-8.91345,4.01035,-0.735009
-8.91354,4.01034,-0.73501
-8.91362,4.01033,-0.735012
-8.9137,4.01032,-0.735013
-8.91378,4.01031,-0.735014
-8.91387,4.0103,-0.735016
-8.91395,4.01029,-0.735017
-8.91403,4.01028,-0.735019
-8.91411,4.01027,-0.73502
-8.9142,4.01026,-0.735022
-8.91428,4.01025,-0.735023
-8.91436,4.01024,-0.735025
-8.91444,4.01023,-0.735026
-8.91453,4.01022,-0.735027
-8.91461,4.01021,-0.735029
-8.91469,4.0102,-0.73503
-8.91477,4.01019,-0.735032
-8.91485,4.01018,-0.735033
-8.91493,4.01017,-0.735034
-8.91502,4.01016,-0.735036
-8.9151,4.01015,-0.735037
-8.91518,4.01014,-0.735039
-8.91526,4.01013,-0.73504
-8.92224,4.0093,-0.735155
-8.92232,4.00929,-0.735156
-8.92239,4.00928,-0.735157
-8.92247,4.00927,-0.735159
-8.92254,4.00926,-0.73516
-8.92262,4.00925,-0.735161
-8.92269,4.00924,-0.735162
-8.92276,4.00923,-0.735163
-8.92284,4.00922,-0.735164
-8.92291,4.00922,-0.735166
-8.92299,4.00921,-0.735167
-8.92306,4.0092,-0.735168
-8.92314,4.00919,-0.735169
-8.92321,4.00918,-0.73517
-8.92328,4.00917,-0.735171
-8.92336,4.00916,-0.735173
-8.92343,4.00915,-0.735174
-8.9235,4.00914,-0.735175
-8.92358,4.00914,-0.735176
-8.92365,4.00913,-0.735177
-8.92372,4.00912,-0.735178
-8.9238,4.00911,-0.735179
-8.92387,4.0091,-0.73518
-8.92394,4.00909,-0.735182
-8.92402,4.00908,-0.735183
-8.92409,4.00907,-0.735184
-8.92416,4.00907,-0.735185
-8.92424,4.00906,-0.735186
-8.92431,4.00905,-0.735187
-8.92438,4.00904,-0.735188
-8.92446,4.00903,-0.735189
-8.92453,4.00902,-0.735191
-8.9246,4.00901,-0.735192
-8.92467,4.009,-0.735193
-8.92475,4.009,-0.735194
-8.92482,4.00899,-0.735195
-8.92489,4.00898,-0.735196
-8.92887,4.0085,-0.735255
-8.92894,4.00849,-0.735256
-8.92901,4.00849,-0.735257
-8.92907,4.00848,-0.735258
-8.92914,4.00847,-0.735259
-8.93338,4.00796,-0.735317
-8.93345,4.00795,-0.735318
-8.93351,4.00795,-0.735319
-8.93357,4.00794,-0.73532
-8.93364,4.00793,-0.735321
-8.9337,4.00792,-0.735322
-8.93377,4.00792,-0.735323
-8.93383,4.00791,-0.735323
-8.93389,4.0079,-0.735324
-8.93396,4.00789,-0.735325
-8.93402,4.00789,-0.735326
-8.93409,4.00788,-0.735327
-8.93415,4.00787,-0.735328
-8.93421,4.00786,-0.735328
-8.93428,4.00786,-0.735329
-8.93434,4.00785,-0.73533
-8.9344,4.00784,-0.735331
-8.93447,4.00783,-0.735332
-8.93453,4.00783,-0.735333
-8.93459,4.00782,-0.735334
-8.93466,4.00781,-0.735334
-8.93472,4.0078,-0.735335
-8.93478,4.00779,-0.735336
-8.93485,4.00779,-0.735337
-8.93491,4.00778,-0.735338
-8.93497,4.00777,-0.735339
-8.93504,4.00776,-0.735339
-8.9351,4.00776,-0.73534
-8.93975,4.0072,-0.735399
-8.93981,4.00719,-0.735399
-8.93986,4.00719,-0.7354
-8.93992,4.00718,-0.735401
-8.93998,4.00717,-0.735401
-8.94004,4.00717,-0.735402
-8.9401,4.00716,-0.735403
-8.94015,4.00715,-0.735403
-8.94021,4.00715,-0.735404
-8.94027,4.00714,-0.735405
-8.94033,4.00713,-0.735406
-8.94039,4.00712,-0.735406
-8.94044,4.00712,-0.735407
-8.9405,4.00711,-0.735408
-8.94553,4.00651,-0.735465
-8.94558,4.0065,-0.735466
-8.94563,4.0065,-0.735466
-8.94568,4.00649,-0.735467
-8.94574,4.00648,-0.735467
-8.94579,4.00648,-0.735468
-8.94584,4.00647,-0.735468
-8.94589,4.00647,-0.735469
-8.94595,4.00646,-0.73547
-8.946,4.00645,-0.73547
-8.94605,4.00645,-0.735471
-8.94611,4.00644,-0.735471
-8.94616,4.00643,-0.735472
-8.94621,4.00643,-0.735472
-8.94626,4.00642,-0.735473
-8.94631,4.00642,-0.735473
-8.94637,4.00641,-0.735474
-8.94642,4.0064,-0.735475
-8.94647,4.0064,-0.735475
-8.94652,4.00639,-0.735476
-8.94658,4.00638,-0.735476
-8.94663,4.00638,-0.735477
-8.94668,4.00637,-0.735477
-8.94673,4.00637,-0.735478
-8.94678,4.00636,-0.735478
-8.94683,4.00635,-0.735479
-8.94689,4.00635,-0.73548
-8.94694,4.00634,-0.73548
-8.94699,4.00633,-0.735481
-8.94704,4.00633,-0.735481
-8.94709,4.00632,-0.735482
-8.94714,4.00632,-0.735482
-8.9472,4.00631,-0.735483
-8.94725,4.0063,-0.735483
-8.9473,4.0063,-0.735484
-8.94735,4.00629,-0.735484
-8.9474,4.00629,-0.735485
-8.94745,4.00628,-0.735486
-8.9475,4.00627,-0.735486
-8.94755,4.00627,-0.735487
-8.94761,4.00626,-0.735487
-8.94766,4.00625,-0.735488
-8.94771,4.00625,-0.735488
-8.94776,4.00624,-0.735489
-8.94781,4.00624,-0.735489
-8.94786,4.00623,-0.73549
-8.94791,4.00622,-0.73549
-8.94796,4.00622,-0.735491
-8.94801,4.00621,-0.735491
-8.94806,4.00621,-0.735492
-8.94811,4.0062,-0.735492
-8.94816,4.00619,-0.735493
-8.94822,4.00619,-0.735493
-8.94827,4.00618,-0.735494
-8.94832,4.00618,-0.735495
-8.94837,4.00617,-0.735495
-8.94842,4.00616,-0.735496
-8.94847,4.00616,-0.735496
-8.94852,4.00615,-0.735497
-8.94857,4.00615,-0.735497
-8.94862,4.00614,-0.735498
-8.94867,4.00613,-0.735498
-8.94872,4.00613,-0.735499
-8.94877,4.00612,-0.735499
-8.94882,4.00612,-0.7355
-8.94887,4.00611,-0.7355
-8.94892,4.0061,-0.735501
-8.94897,4.0061,-0.735501
-8.94902,4.00609,-0.735502
-8.94907,4.00609,-0.735502
-8.94912,4.00608,-0.735503
-8.94917,4.00607,-0.735503
-8.94921,4.00607,-0.735504
-8.94926,4.00606,-0.735504
-8.94931,4.00606,-0.735505
-8.94936,4.00605,-0.735505
-8.94941,4.00605,-0.735506
-8.94946,4.00604,-0.735506
-8.94951,4.00603,-0.735507
-8.94956,4.00603,-0.735507
-8.94961,4.00602,-0.735508
-8.94966,4.00602,-0.735508
-8.94971,4.00601,-0.735509
-8.94976,4.006,-0.735509
-8.94981,4.006,-0.73551
-8.94985,4.00599,-0.73551
-8.9499,4.00599,-0.735511
-8.94995,4.00598,-0.735511
-8.95,4.00597,-0.735512
-8.95005,4.00597,-0.735512
-8.9501,4.00596,-0.735513
-8.95015,4.00596,-0.735513
-8.9502,4.00595,-0.735514
-8.95024,4.00595,-0.735514
-8.95029,4.00594,-0.735515
-8.95034,4.00593,-0.735515
-8.95039,4.00593,-0.735515
-8.95044,4.00592,-0.735516
-8.95049,4.00592,-0.735516
-8.95053,4.00591,-0.735517
-8.95058,4.00591,-0.735517
-8.95063,4.0059,-0.735518
-8.95068,4.00589,-0.735518
-8.95073,4.00589,-0.735519
-8.95078,4.00588,-0.735519
-8.95082,4.00588,-0.73552
-8.95087,4.00587,-0.73552
-8.95092,4.00586,-0.735521
-8.95097,4.00586,-0.735521
-8.95102,4.00585,-0.735522
-8.95106,4.00585,-0.735522
-8.95111,4.00584,-0.735523
-8.95116,4.00584,-0.735523
-8.95121,4.00583,-0.735524
-8.95125,4.00582,-0.735524
-8.9513,4.00582,-0.735524
-8.95135,4.00581,-0.735525
-8.9514,4.00581,-0.735525
-8.95144,4.0058,-0.735526
-8.95149,4.0058,-0.735526
-8.95154,4.00579,-0.735527
-8.95159,4.00579,-0.735527
-8.95163,4.00578,-0.735528
-8.95168,4.00577,-0.735528
-8.95173,4.00577,-0.735529
-8.95177,4.00576,-0.735529
-8.95182,4.00576,-0.735529
-8.95187,4.00575,-0.73553
-8.95192,4.00575,-0.73553
-8.95196,4.00574,-0.735531
-8.95201,4.00573,-0.735531
-8.95206,4.00573,-0.735532
-8.9521,4.00572,-0.735532
-8.95215,4.00572,-0.735533
-8.9522,4.00571,-0.735533
-8.95224,4.00571,-0.735533
-8.95229,4.0057,-0.735534
-8.95234,4.0057,-0.735534
-8.95238,4.00569,-0.735535
-8.95243,4.00568,-0.735535
-8.95248,4.00568,-0.735536
-8.95252,4.00567,-0.735536
-8.95257,4.00567,-0.735537
-8.95261,4.00566,-0.735537
-8.95266,4.00566,-0.735537
