0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,
1,0.98,0.927675,0.849174,0.749999,0.635269,0.509879,0.378573,0.245957,0.11646,
0,-0.18,-0.326551,-0.443886,-0.534595,-0.600213,-0.641686,-0.659747,-0.655192,-0.629095,
-1,-0.816254,-0.659547,-0.519887,-0.390536,-0.26739,-0.148446,-0.033337,0.0770778,0.181078,
